label	dp	mut_freq
spaced_kmers_sparse	36	0.01
spaced_kmers_sparse	46	0.01
spaced_kmers_sparse	36	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	44	0.01
spaced_kmers_sparse	20	0.01
spaced_kmers_sparse	59	0.01
spaced_kmers_sparse	48	0.01
spaced_kmers_sparse	81	0.01
spaced_kmers_sparse	103	0.01
spaced_kmers_sparse	19	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	84	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	34	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	14	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	35	0.01
spaced_kmers_sparse	42	0.01
spaced_kmers_sparse	172	0.01
spaced_kmers_sparse	85	0.01
spaced_kmers_sparse	106	0.01
spaced_kmers_sparse	178	0.01
spaced_kmers_sparse	8	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	68	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	36	0.01
spaced_kmers_sparse	47	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	171	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	96	0.01
spaced_kmers_sparse	48	0.01
spaced_kmers_sparse	104	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	35	0.01
spaced_kmers_sparse	156	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	90	0.01
spaced_kmers_sparse	22	0.01
spaced_kmers_sparse	16	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	144	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	187	0.01
spaced_kmers_sparse	209	0.01
spaced_kmers_sparse	36	0.01
spaced_kmers_sparse	23	0.01
spaced_kmers_sparse	46	0.01
spaced_kmers_sparse	89	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	45	0.01
spaced_kmers_sparse	62	0.01
spaced_kmers_sparse	16	0.01
spaced_kmers_sparse	54	0.01
spaced_kmers_sparse	90	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	45	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	8	0.01
spaced_kmers_sparse	181	0.01
spaced_kmers_sparse	8	0.01
spaced_kmers_sparse	179	0.01
spaced_kmers_sparse	122	0.01
spaced_kmers_sparse	34	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	33	0.01
spaced_kmers_sparse	72	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	122	0.01
spaced_kmers_sparse	30	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	72	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	48	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	45	0.01
spaced_kmers_sparse	44	0.01
spaced_kmers_sparse	31	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	130	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	25	0.01
spaced_kmers_sparse	103	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	48	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	188	0.01
spaced_kmers_sparse	5	0.01
spaced_kmers_sparse	21	0.01
spaced_kmers_sparse	87	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	77	0.01
spaced_kmers_sparse	7	0.01
spaced_kmers_sparse	47	0.01
spaced_kmers_sparse	93	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	83	0.01
spaced_kmers_sparse	97	0.01
spaced_kmers_sparse	74	0.01
spaced_kmers_sparse	7	0.01
spaced_kmers_sparse	49	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	56	0.01
spaced_kmers_sparse	166	0.01
spaced_kmers_sparse	180	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	96	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	73	0.01
spaced_kmers_sparse	81	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	126	0.01
spaced_kmers_sparse	91	0.01
spaced_kmers_sparse	63	0.01
spaced_kmers_sparse	44	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	5	0.01
spaced_kmers_sparse	56	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	94	0.01
spaced_kmers_sparse	112	0.01
spaced_kmers_sparse	40	0.01
spaced_kmers_sparse	49	0.01
spaced_kmers_sparse	66	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	47	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	227	0.01
spaced_kmers_sparse	58	0.01
spaced_kmers_sparse	84	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	243	0.01
spaced_kmers_sparse	192	0.01
spaced_kmers_sparse	55	0.01
spaced_kmers_sparse	177	0.01
spaced_kmers_sparse	69	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	29	0.01
spaced_kmers_sparse	81	0.01
spaced_kmers_sparse	217	0.01
spaced_kmers_sparse	99	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	26	0.01
spaced_kmers_sparse	140	0.01
spaced_kmers_sparse	42	0.01
spaced_kmers_sparse	80	0.01
spaced_kmers_sparse	54	0.01
spaced_kmers_sparse	18	0.01
spaced_kmers_sparse	112	0.01
spaced_kmers_sparse	94	0.01
spaced_kmers_sparse	48	0.01
spaced_kmers_sparse	61	0.01
spaced_kmers_sparse	170	0.01
spaced_kmers_sparse	89	0.01
spaced_kmers_sparse	46	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	5	0.01
spaced_kmers_sparse	28	0.01
spaced_kmers_sparse	38	0.01
spaced_kmers_sparse	21	0.01
spaced_kmers_sparse	35	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	5	0.01
spaced_kmers_sparse	130	0.01
spaced_kmers_sparse	109	0.01
spaced_kmers_sparse	42	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	233	0.01
spaced_kmers_sparse	45	0.01
spaced_kmers_sparse	138	0.01
spaced_kmers_sparse	66	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	69	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	36	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	13	0.01
spaced_kmers_sparse	230	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	76	0.01
spaced_kmers_sparse	80	0.01
spaced_kmers_sparse	70	0.01
spaced_kmers_sparse	71	0.01
spaced_kmers_sparse	33	0.01
spaced_kmers_sparse	58	0.01
spaced_kmers_sparse	81	0.01
spaced_kmers_sparse	24	0.01
spaced_kmers_sparse	36	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	87	0.01
spaced_kmers_sparse	38	0.01
spaced_kmers_sparse	163	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	122	0.01
spaced_kmers_sparse	10	0.01
spaced_kmers_sparse	81	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	160	0.01
spaced_kmers_sparse	56	0.01
spaced_kmers_sparse	18	0.01
spaced_kmers_sparse	94	0.01
spaced_kmers_sparse	151	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	10	0.01
spaced_kmers_sparse	25	0.01
spaced_kmers_sparse	151	0.01
spaced_kmers_sparse	42	0.01
spaced_kmers_sparse	128	0.01
spaced_kmers_sparse	33	0.01
spaced_kmers_sparse	29	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	74	0.01
spaced_kmers_sparse	43	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	152	0.01
spaced_kmers_sparse	144	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	28	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	65	0.01
spaced_kmers_sparse	73	0.01
spaced_kmers_sparse	14	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	70	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	28	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	62	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	73	0.01
spaced_kmers_sparse	83	0.01
spaced_kmers_sparse	11	0.01
spaced_kmers_sparse	14	0.01
spaced_kmers_sparse	25	0.01
spaced_kmers_sparse	67	0.01
spaced_kmers_sparse	57	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	274	0.01
spaced_kmers_sparse	123	0.01
spaced_kmers_sparse	14	0.01
spaced_kmers_sparse	37	0.01
spaced_kmers_sparse	26	0.01
spaced_kmers_sparse	13	0.01
spaced_kmers_sparse	73	0.01
spaced_kmers_sparse	216	0.01
spaced_kmers_sparse	29	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	153	0.01
spaced_kmers_sparse	45	0.01
spaced_kmers_sparse	49	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	25	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	73	0.01
spaced_kmers_sparse	90	0.01
spaced_kmers_sparse	191	0.01
spaced_kmers_sparse	88	0.01
spaced_kmers_sparse	84	0.01
spaced_kmers_sparse	30	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	99	0.01
spaced_kmers_sparse	142	0.01
spaced_kmers_sparse	80	0.01
spaced_kmers_sparse	36	0.01
spaced_kmers_sparse	87	0.01
spaced_kmers_sparse	66	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	25	0.01
spaced_kmers_sparse	114	0.01
spaced_kmers_sparse	29	0.01
spaced_kmers_sparse	193	0.01
spaced_kmers_sparse	92	0.01
spaced_kmers_sparse	76	0.01
spaced_kmers_sparse	14	0.01
spaced_kmers_sparse	20	0.01
spaced_kmers_sparse	77	0.01
spaced_kmers_sparse	56	0.01
spaced_kmers_sparse	6	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	33	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	108	0.01
spaced_kmers_sparse	17	0.01
spaced_kmers_sparse	54	0.01
spaced_kmers_sparse	79	0.01
spaced_kmers_sparse	5	0.01
spaced_kmers_sparse	33	0.01
spaced_kmers_sparse	214	0.01
spaced_kmers_sparse	44	0.01
spaced_kmers_sparse	116	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	21	0.01
spaced_kmers_sparse	76	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	122	0.01
spaced_kmers_sparse	56	0.01
spaced_kmers_sparse	152	0.01
spaced_kmers_sparse	43	0.01
spaced_kmers_sparse	93	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	103	0.01
spaced_kmers_sparse	179	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	12	0.01
spaced_kmers_sparse	6	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	92	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	121	0.01
spaced_kmers_sparse	6	0.01
spaced_kmers_sparse	59	0.01
spaced_kmers_sparse	141	0.01
spaced_kmers_sparse	203	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	45	0.01
spaced_kmers_sparse	252	0.01
spaced_kmers_sparse	175	0.01
spaced_kmers_sparse	63	0.01
spaced_kmers_sparse	58	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	72	0.01
spaced_kmers_sparse	84	0.01
spaced_kmers_sparse	97	0.01
spaced_kmers_sparse	42	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	76	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	89	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	24	0.01
spaced_kmers_sparse	85	0.01
spaced_kmers_sparse	41	0.01
spaced_kmers_sparse	128	0.01
spaced_kmers_sparse	26	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	84	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	29	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	49	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	85	0.01
spaced_kmers_sparse	79	0.01
spaced_kmers_sparse	83	0.01
spaced_kmers_sparse	63	0.01
spaced_kmers_sparse	70	0.01
spaced_kmers_sparse	193	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	36	0.01
spaced_kmers_sparse	25	0.01
spaced_kmers_sparse	63	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	18	0.01
spaced_kmers_sparse	58	0.01
spaced_kmers_sparse	87	0.01
spaced_kmers_sparse	72	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	26	0.01
spaced_kmers_sparse	110	0.01
spaced_kmers_sparse	30	0.01
spaced_kmers_sparse	98	0.01
spaced_kmers_sparse	67	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	135	0.01
spaced_kmers_sparse	24	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	41	0.01
spaced_kmers_sparse	16	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	6	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	128	0.01
spaced_kmers_sparse	73	0.01
spaced_kmers_sparse	244	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	147	0.01
spaced_kmers_sparse	274	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	137	0.01
spaced_kmers_sparse	101	0.01
spaced_kmers_sparse	89	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	72	0.01
spaced_kmers_sparse	30	0.01
spaced_kmers_sparse	48	0.01
spaced_kmers_sparse	23	0.01
spaced_kmers_sparse	44	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	176	0.01
spaced_kmers_sparse	95	0.01
spaced_kmers_sparse	94	0.01
spaced_kmers_sparse	30	0.01
spaced_kmers_sparse	142	0.01
spaced_kmers_sparse	125	0.01
spaced_kmers_sparse	16	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	13	0.01
spaced_kmers_sparse	82	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	176	0.01
spaced_kmers_sparse	52	0.01
spaced_kmers_sparse	18	0.01
spaced_kmers_sparse	25	0.01
spaced_kmers_sparse	83	0.01
spaced_kmers_sparse	135	0.01
spaced_kmers_sparse	66	0.01
spaced_kmers_sparse	56	0.01
spaced_kmers_sparse	93	0.01
spaced_kmers_sparse	99	0.01
spaced_kmers_sparse	17	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	90	0.01
spaced_kmers_sparse	210	0.01
spaced_kmers_sparse	140	0.01
spaced_kmers_sparse	28	0.01
spaced_kmers_sparse	122	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	30	0.01
spaced_kmers_sparse	16	0.01
spaced_kmers_sparse	140	0.01
spaced_kmers_sparse	55	0.01
spaced_kmers_sparse	20	0.01
spaced_kmers_sparse	111	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	26	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	70	0.01
spaced_kmers_sparse	82	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	59	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	59	0.01
spaced_kmers_sparse	76	0.01
spaced_kmers_sparse	20	0.01
spaced_kmers_sparse	57	0.01
spaced_kmers_sparse	80	0.01
spaced_kmers_sparse	182	0.01
spaced_kmers_sparse	35	0.01
spaced_kmers_sparse	96	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	34	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	36	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	69	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	38	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	34	0.01
spaced_kmers_sparse	37	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	67	0.01
spaced_kmers_sparse	23	0.01
spaced_kmers_sparse	66	0.01
spaced_kmers_sparse	20	0.01
spaced_kmers_sparse	284	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	20	0.01
spaced_kmers_sparse	190	0.01
spaced_kmers_sparse	71	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	67	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	5	0.01
spaced_kmers_sparse	10	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	11	0.01
spaced_kmers_sparse	138	0.01
spaced_kmers_sparse	6	0.01
spaced_kmers_sparse	35	0.01
spaced_kmers_sparse	124	0.01
spaced_kmers_sparse	28	0.01
spaced_kmers_sparse	16	0.01
spaced_kmers_sparse	79	0.01
spaced_kmers_sparse	90	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	52	0.01
spaced_kmers_sparse	83	0.01
spaced_kmers_sparse	33	0.01
spaced_kmers_sparse	8	0.01
spaced_kmers_sparse	60	0.01
spaced_kmers_sparse	76	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	215	0.01
spaced_kmers_sparse	43	0.01
spaced_kmers_sparse	127	0.01
spaced_kmers_sparse	144	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	85	0.01
spaced_kmers_sparse	73	0.01
spaced_kmers_sparse	26	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	25	0.01
spaced_kmers_sparse	19	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	11	0.01
spaced_kmers_sparse	7	0.01
spaced_kmers_sparse	69	0.01
spaced_kmers_sparse	62	0.01
spaced_kmers_sparse	66	0.01
spaced_kmers_sparse	5	0.01
spaced_kmers_sparse	209	0.01
spaced_kmers_sparse	42	0.01
spaced_kmers_sparse	132	0.01
spaced_kmers_sparse	82	0.01
spaced_kmers_sparse	46	0.01
spaced_kmers_sparse	72	0.01
spaced_kmers_sparse	73	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	102	0.01
spaced_kmers_sparse	216	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	64	0.01
spaced_kmers_sparse	93	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	42	0.01
spaced_kmers_sparse	76	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	68	0.01
spaced_kmers_sparse	70	0.01
spaced_kmers_sparse	198	0.01
spaced_kmers_sparse	73	0.01
spaced_kmers_sparse	56	0.01
spaced_kmers_sparse	71	0.01
spaced_kmers_sparse	160	0.01
spaced_kmers_sparse	130	0.01
spaced_kmers_sparse	42	0.01
spaced_kmers_sparse	48	0.01
spaced_kmers_sparse	8	0.01
spaced_kmers_sparse	30	0.01
spaced_kmers_sparse	58	0.01
spaced_kmers_sparse	202	0.01
spaced_kmers_sparse	215	0.01
spaced_kmers_sparse	40	0.01
spaced_kmers_sparse	54	0.01
spaced_kmers_sparse	60	0.01
spaced_kmers_sparse	18	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	134	0.01
spaced_kmers_sparse	62	0.01
spaced_kmers_sparse	116	0.01
spaced_kmers_sparse	150	0.01
spaced_kmers_sparse	186	0.01
spaced_kmers_sparse	67	0.01
spaced_kmers_sparse	24	0.01
spaced_kmers_sparse	72	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	17	0.01
spaced_kmers_sparse	21	0.01
spaced_kmers_sparse	60	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	49	0.01
spaced_kmers_sparse	28	0.01
spaced_kmers_sparse	77	0.01
spaced_kmers_sparse	181	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	4	0.01
spaced_kmers_sparse	15	0.01
spaced_kmers_sparse	230	0.01
spaced_kmers_sparse	38	0.01
spaced_kmers_sparse	155	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	46	0.01
spaced_kmers_sparse	33	0.01
spaced_kmers_sparse	136	0.01
spaced_kmers_sparse	38	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	128	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	37	0.01
spaced_kmers_sparse	112	0.01
spaced_kmers_sparse	46	0.01
spaced_kmers_sparse	92	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	72	0.01
spaced_kmers_sparse	26	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	18	0.01
spaced_kmers_sparse	129	0.01
spaced_kmers_sparse	151	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	62	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	15	0.01
spaced_kmers_sparse	8	0.01
spaced_kmers_sparse	130	0.01
spaced_kmers_sparse	33	0.01
spaced_kmers_sparse	56	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	111	0.01
spaced_kmers_sparse	22	0.01
spaced_kmers_sparse	85	0.01
spaced_kmers_sparse	270	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	57	0.01
spaced_kmers_sparse	33	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	159	0.01
spaced_kmers_sparse	70	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	89	0.01
spaced_kmers_sparse	38	0.01
spaced_kmers_sparse	21	0.01
spaced_kmers_sparse	41	0.01
spaced_kmers_sparse	62	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	39	0.01
spaced_kmers_sparse	23	0.01
spaced_kmers_sparse	77	0.01
spaced_kmers_sparse	7	0.01
spaced_kmers_sparse	136	0.01
spaced_kmers_sparse	194	0.01
spaced_kmers_sparse	12	0.01
spaced_kmers_sparse	14	0.01
spaced_kmers_sparse	34	0.01
spaced_kmers_sparse	7	0.01
spaced_kmers_sparse	28	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	64	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	61	0.01
spaced_kmers_sparse	121	0.01
spaced_kmers_sparse	64	0.01
spaced_kmers_sparse	22	0.01
spaced_kmers_sparse	8	0.01
spaced_kmers_sparse	46	0.01
spaced_kmers_sparse	44	0.01
spaced_kmers_sparse	76	0.01
spaced_kmers_sparse	56	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	41	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	34	0.01
spaced_kmers_sparse	47	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	34	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	27	0.01
spaced_kmers_sparse	24	0.01
spaced_kmers_sparse	87	0.01
spaced_kmers_sparse	72	0.01
spaced_kmers_sparse	105	0.01
spaced_kmers_sparse	14	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	37	0.01
spaced_kmers_sparse	103	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	23	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	71	0.01
spaced_kmers_sparse	86	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	49	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	120	0.01
spaced_kmers_sparse	64	0.01
spaced_kmers_sparse	81	0.01
spaced_kmers_sparse	65	0.01
spaced_kmers_sparse	7	0.01
spaced_kmers_sparse	50	0.01
spaced_kmers_sparse	9	0.01
spaced_kmers_sparse	32	0.01
spaced_kmers_sparse	10	0.01
spaced_kmers_sparse	93	0.01
spaced_kmers_sparse	42	0.01
spaced_kmers_sparse	53	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	76	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	75	0.01
spaced_kmers_sparse	75	0.01
spaced_kmers_sparse	22	0.01
spaced_kmers_sparse	31	0.01
spaced_kmers_sparse	3	0.01
spaced_kmers_sparse	55	0.01
spaced_kmers_sparse	93	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	154	0.01
spaced_kmers_sparse	170	0.01
spaced_kmers_sparse	45	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	66	0.01
spaced_kmers_sparse	55	0.01
spaced_kmers_sparse	87	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	69	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	61	0.01
spaced_kmers_sparse	11	0.01
spaced_kmers_sparse	12	0.01
spaced_kmers_sparse	103	0.01
spaced_kmers_sparse	34	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	38	0.01
spaced_kmers_sparse	85	0.01
spaced_kmers_sparse	63	0.01
spaced_kmers_sparse	48	0.01
spaced_kmers_sparse	249	0.01
spaced_kmers_sparse	30	0.01
spaced_kmers_sparse	2	0.01
spaced_kmers_sparse	18	0.01
spaced_kmers_sparse	19	0.01
spaced_kmers_sparse	82	0.01
spaced_kmers_sparse	46	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	7	0.01
spaced_kmers_sparse	23	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	51	0.01
spaced_kmers_sparse	20	0.01
spaced_kmers_sparse	124	0.01
spaced_kmers_sparse	15	0.01
spaced_kmers_sparse	15	0.01
spaced_kmers_sparse	1	0.01
spaced_kmers_sparse	57	0.01
spaced_kmers_sparse	110	0.01
